news_id,title,text,source,url,canonical_url,published_at,country,language,label,label_source,verification_url,verification_reason,content_hash,semantic_cluster_id,syndication_group_id,dataset_version,data_origin,url_status,verification_status,headline_normalized,summary,topic,word_count,char_count,reading_time_sec,keywords
BO-R-0019,Iniaf certifica dos variedades de bulbos madre de cebolla para mejorar la producción,Iniaf certifica dos variedades de bulbos madre de cebolla para mejorar la producción. Noticia publicada por ABI.,ABI,https://abi.bo/page/261/,https://abi.bo/page/261/,2026-04-27,Bolivia,es,REAL,ABI,https://abi.bo/page/261/,"La noticia aparece en un índice de publicaciones de la Agencia Boliviana de Información (ABI), con título y fecha visibles.",bcff8888c53d63bfa25f55e9c48f88f7c5a7bf26efc84926125c6e2ef5b1ce3e,ABI-R-0019,SG-R-0019,v1.0,verified,unresolved,resolved,iniaf certifica dos variedades de bulbos madre de cebolla para mejorar la produccion,Iniaf certifica dos variedades de bulbos madre de cebolla para mejorar la producción. Noticia publicada por ABI.,tecnologia,17,112,5,Iniaf;certifica;dos;variedades;bulbos;madre;cebolla;mejorar
BO-R-0020,Bloqueos del transporte pesado afectan la circulación en El Alto,Bloqueos del transporte pesado afectan la circulación en El Alto. Noticia publicada por ABI.,ABI,https://abi.bo/page/261/,https://abi.bo/page/261/,2026-04-27,Bolivia,es,REAL,ABI,https://abi.bo/page/261/,"La noticia aparece en un índice de publicaciones de la Agencia Boliviana de Información (ABI), con título y fecha visibles.",d10fb88d41427fc588f82e2a6786231f4637e27e0c4ce477042fb0fa060b1d03,ABI-R-0020,SG-R-0020,v1.0,verified,unresolved,resolved,bloqueos del transporte pesado afectan la circulacion en el alto,Bloqueos del transporte pesado afectan la circulación en El Alto. Noticia publicada por ABI.,tecnologia,14,92,4,Bloqueos;transporte;pesado;afectan;circulación;Alto;tecnologia;ABI
BO-R-0021,Terminal de Buses de La Paz suspende salidas por bloqueos en El Alto,Terminal de Buses de La Paz suspende salidas por bloqueos en El Alto. Noticia publicada por ABI.,ABI,https://abi.bo/page/261/,https://abi.bo/page/261/,2026-04-27,Bolivia,es,REAL,ABI,https://abi.bo/page/261/,"La noticia aparece en un índice de publicaciones de la Agencia Boliviana de Información (ABI), con título y fecha visibles.",b717f57603f4b9de62d5c33a3f9a1f850512411dbb2ce72309d07dd27f539f94,ABI-R-0021,SG-R-0021,v1.0,verified,unresolved,resolved,terminal de buses de la paz suspende salidas por bloqueos en el alto,Terminal de Buses de La Paz suspende salidas por bloqueos en El Alto. Noticia publicada por ABI.,tecnologia,17,96,5,Terminal;Buses;Paz;suspende;salidas;bloqueos;Alto;tecnologia
BO-R-0022,Presidente Paz felicita a autoridades electas y anuncia trabajo conjunto,Presidente Paz felicita a autoridades electas y anuncia trabajo conjunto. Noticia publicada por ABI.,ABI,https://abi.bo/page/158/,https://abi.bo/page/158/,2026-03-22,Bolivia,es,REAL,ABI,https://abi.bo/page/158/,"La noticia aparece en un índice de publicaciones de la Agencia Boliviana de Información (ABI), con título y fecha visibles.",173d0ef31c39170edb14c3cd2c54df835dcfaca54658ac3aa696eda5b975a5b3,ABI-R-0022,SG-R-0022,v1.0,verified,unresolved,resolved,presidente paz felicita a autoridades electas y anuncia trabajo conjunto,Presidente Paz felicita a autoridades electas y anuncia trabajo conjunto. Noticia publicada por ABI.,tecnologia,14,100,4,Presidente;Paz;felicita;autoridades;electas;anuncia;trabajo;conjunto
BO-R-0023,Al 90% del conteo rápido: JP Velasco y Otto Ritter se perfilan a segunda vuelta por la Gobernación de Santa Cruz,Al 90% del conteo rápido: JP Velasco y Otto Ritter se perfilan a segunda vuelta por la Gobernación de Santa Cruz. Noticia publicada por ABI.,ABI,https://abi.bo/page/158/,https://abi.bo/page/158/,2026-03-22,Bolivia,es,REAL,ABI,https://abi.bo/page/158/,"La noticia aparece en un índice de publicaciones de la Agencia Boliviana de Información (ABI), con título y fecha visibles.",2fbab9852161b3b1948b6ce1e9e3722b87cd70ffc95f5748793ef37d7cc34514,ABI-R-0023,SG-R-0023,v1.0,verified,unresolved,resolved,al 90 del conteo rapido jp velasco y otto ritter se perfilan a segunda vuelta por la gobernacion de santa cruz,Al 90% del conteo rápido: JP Velasco y Otto Ritter se perfilan a segunda vuelta por la Gobernación de Santa Cruz. Noticia publicada por ABI.,tecnologia,25,140,8,conteo;rápido;Velasco;Otto;Ritter;perfilan;segunda;vuelta
BO-R-0024,«Mamen» Saavedra obtiene ventaja del 71% en conteo rápido y perfila su triunfo en Santa Cruz,«Mamen» Saavedra obtiene ventaja del 71% en conteo rápido y perfila su triunfo en Santa Cruz. Noticia publicada por ABI.,ABI,https://abi.bo/page/158/,https://abi.bo/page/158/,2026-03-22,Bolivia,es,REAL,ABI,https://abi.bo/page/158/,"La noticia aparece en un índice de publicaciones de la Agencia Boliviana de Información (ABI), con título y fecha visibles.",5fc85fe52ccf8fa9152afcdad556b6d62e42908393b3ffffa95fc09576562bde,ABI-R-0024,SG-R-0024,v1.0,verified,unresolved,resolved,mamen saavedra obtiene ventaja del 71 en conteo rapido y perfila su triunfo en santa cruz,«Mamen» Saavedra obtiene ventaja del 71% en conteo rápido y perfila su triunfo en Santa Cruz. Noticia publicada por ABI.,tecnologia,20,120,6,Mamen;Saavedra;obtiene;ventaja;conteo;rápido;perfila;triunfo
BO-R-0025,"Lluvias persisten en el país: La Paz enfrenta derrumbes, ríos crecidos y rutas colapsadas","Lluvias persisten en el país: La Paz enfrenta derrumbes, ríos crecidos y rutas colapsadas. Noticia publicada por ABI.",ABI,https://abi.bo/page/182/,https://abi.bo/page/182/,2026-03-29,Bolivia,es,REAL,ABI,https://abi.bo/page/182/,"La noticia aparece en un índice de publicaciones de la Agencia Boliviana de Información (ABI), con título y fecha visibles.",d92141573f8597c3635a2a88c6a176f7f6be183fd081710ce1ce2bc7bea14e9b,ABI-R-0025,SG-R-0025,v1.0,verified,unresolved,resolved,lluvias persisten en el pais la paz enfrenta derrumbes rios crecidos y rutas colapsadas,"Lluvias persisten en el país: La Paz enfrenta derrumbes, ríos crecidos y rutas colapsadas. Noticia publicada por ABI.",tecnologia,18,117,5,Lluvias;persisten;país;Paz;enfrenta;derrumbes;ríos;crecidos
BO-R-0026,ABC habilita paso en el tramo La Angostura – Samaipata y pide precaución,ABC habilita paso en el tramo La Angostura – Samaipata y pide precaución. Noticia publicada por ABI.,ABI,https://abi.bo/page/182/,https://abi.bo/page/182/,2026-03-30,Bolivia,es,REAL,ABI,https://abi.bo/page/182/,"La noticia aparece en un índice de publicaciones de la Agencia Boliviana de Información (ABI), con título y fecha visibles.",f80ebeb467c384f9fd6a1438c7b4e6a649624f554d003cf922b62b1e624320df,ABI-R-0026,SG-R-0026,v1.0,verified,unresolved,resolved,abc habilita paso en el tramo la angostura samaipata y pide precaucion,ABC habilita paso en el tramo La Angostura – Samaipata y pide precaución. Noticia publicada por ABI.,tecnologia,17,100,5,ABC;habilita;paso;tramo;Angostura;Samaipata;pide;precaución
BO-R-0027,"Más de Bs. 2,5 millones se desembolsarán hasta este miércoles para compensar a usuarios afectados por calidad de combustible","Más de Bs. 2,5 millones se desembolsarán hasta este miércoles para compensar a usuarios afectados por calidad de combustible. Noticia publicada por ABI.",ABI,https://abi.bo/page/152/,https://abi.bo/page/152/,2026-03-24,Bolivia,es,REAL,ABI,https://abi.bo/page/152/,"La noticia aparece en un índice de publicaciones de la Agencia Boliviana de Información (ABI), con título y fecha visibles.",a17893dc8d7d548750eeabd1f7b4125ee2d3dba92d0e9298d3f6b7207d2eb6fa,ABI-R-0027,SG-R-0027,v1.0,verified,unresolved,resolved,mas de bs 2 5 millones se desembolsaran hasta este miercoles para compensar a usuarios afectados por calidad de combustible,"Más de Bs. 2,5 millones se desembolsarán hasta este miércoles para compensar a usuarios afectados por calidad de combustible. Noticia publicada por ABI.",tecnologia,23,152,7,Más;millones;desembolsarán;hasta;miércoles;compensar;usuarios;afectados
BO-R-0028,S&P Global Ratings eleva la calificación crediticia de Bolivia a CCC+ con perspectiva estable,S&P Global Ratings eleva la calificación crediticia de Bolivia a CCC+ con perspectiva estable. Noticia publicada por ABI.,ABI,https://abi.bo/page/152/,https://abi.bo/page/152/,2026-03-24,Bolivia,es,REAL,ABI,https://abi.bo/page/152/,"La noticia aparece en un índice de publicaciones de la Agencia Boliviana de Información (ABI), con título y fecha visibles.",74098a9cd2cc9d24adccf6c7249f38d8777a8e6b66b200bd217e1ea29d7721aa,ABI-R-0028,SG-R-0028,v1.0,verified,unresolved,resolved,s p global ratings eleva la calificacion crediticia de bolivia a ccc con perspectiva estable,S&P Global Ratings eleva la calificación crediticia de Bolivia a CCC+ con perspectiva estable. Noticia publicada por ABI.,tecnologia,18,121,5,Global;Ratings;eleva;calificación;crediticia;CCC;perspectiva;estable
BO-R-0029,Primera Dama pide cerrar brechas digitales y promover acceso a tecnología con educación y protección,Primera Dama pide cerrar brechas digitales y promover acceso a tecnología con educación y protección. Noticia publicada por ABI.,ABI,https://abi.bo/page/152/,https://abi.bo/page/152/,2026-03-24,Bolivia,es,REAL,ABI,https://abi.bo/page/152/,"La noticia aparece en un índice de publicaciones de la Agencia Boliviana de Información (ABI), con título y fecha visibles.",ea1e9a68e24d231f4474d5687fb66b0017e1b3bbf1aef8837d56d60e65847e4e,ABI-R-0029,SG-R-0029,v1.0,verified,unresolved,resolved,primera dama pide cerrar brechas digitales y promover acceso a tecnologia con educacion y proteccion,Primera Dama pide cerrar brechas digitales y promover acceso a tecnología con educación y protección. Noticia publicada por ABI.,educacion,19,128,6,Primera;Dama;pide;cerrar;brechas;digitales;promover;acceso
BO-R-0030,Paz apuesta por liberar las tarjetas de crédito para activar su propuesta de “Capitalismo para todos”,Paz apuesta por liberar las tarjetas de crédito para activar su propuesta de “Capitalismo para todos”. Noticia publicada por ABI.,ABI,https://abi.bo/page/202/,https://abi.bo/page/202/,2026-04-06,Bolivia,es,REAL,ABI,https://abi.bo/page/202/,"La noticia aparece en un índice de publicaciones de la Agencia Boliviana de Información (ABI), con título y fecha visibles.",023de691a0ca687b55c88048bdbfaf009f1378646ba5ad61466cc0d09cfffb47,ABI-R-0030,SG-R-0030,v1.0,verified,unresolved,resolved,paz apuesta por liberar las tarjetas de credito para activar su propuesta de capitalismo para todos,Paz apuesta por liberar las tarjetas de crédito para activar su propuesta de “Capitalismo para todos”. Noticia publicada por ABI.,tecnologia,20,129,6,Paz;apuesta;liberar;tarjetas;crédito;activar;propuesta;Capitalismo
BO-R-0031,"Hasta este lunes, 5.111 vehículos reciben compensaciones por gasolina desestabilizada, según YPFB","Hasta este lunes, 5.111 vehículos reciben compensaciones por gasolina desestabilizada, según YPFB. Noticia publicada por ABI.",ABI,https://abi.bo/page/202/,https://abi.bo/page/202/,2026-04-06,Bolivia,es,REAL,ABI,https://abi.bo/page/202/,"La noticia aparece en un índice de publicaciones de la Agencia Boliviana de Información (ABI), con título y fecha visibles.",d4346f4faec358a57ec8be1d2dcd7fb320417cebd75557e9900d640449a846e5,ABI-R-0031,SG-R-0031,v1.0,verified,unresolved,resolved,hasta este lunes 5 111 vehiculos reciben compensaciones por gasolina desestabilizada segun ypfb,"Hasta este lunes, 5.111 vehículos reciben compensaciones por gasolina desestabilizada, según YPFB. Noticia publicada por ABI.",tecnologia,16,125,5,Hasta;lunes;111;vehículos;reciben;compensaciones;gasolina;desestabilizada
BO-R-0032,Autorizan el uso de tarjetas de crédito y débito para compras en el exterior con tipo de cambio referencial,Autorizan el uso de tarjetas de crédito y débito para compras en el exterior con tipo de cambio referencial. Noticia publicada por ABI.,ABI,https://abi.bo/page/202/,https://abi.bo/page/202/,2026-04-06,Bolivia,es,REAL,ABI,https://abi.bo/page/202/,"La noticia aparece en un índice de publicaciones de la Agencia Boliviana de Información (ABI), con título y fecha visibles.",5abae4a4d4c64f59af8e2f1e3b3a0386d4e66855f041315dbd9e8c80108763b8,ABI-R-0032,SG-R-0032,v1.0,verified,unresolved,resolved,autorizan el uso de tarjetas de credito y debito para compras en el exterior con tipo de cambio referencial,Autorizan el uso de tarjetas de crédito y débito para compras en el exterior con tipo de cambio referencial. Noticia publicada por ABI.,tecnologia,23,135,7,Autorizan;uso;tarjetas;crédito;débito;compras;exterior;tipo
BO-R-0033,ABC consigue Bs 15 millones de Fonplata para atender emergencia vial en Tarija,ABC consigue Bs 15 millones de Fonplata para atender emergencia vial en Tarija. Noticia publicada por ABI.,ABI,https://abi.bo/page/202/,https://abi.bo/page/202/,2026-04-06,Bolivia,es,REAL,ABI,https://abi.bo/page/202/,"La noticia aparece en un índice de publicaciones de la Agencia Boliviana de Información (ABI), con título y fecha visibles.",63ead19f5e0ccfaa70de3056d9119a5af9bbbbd13f207cbaee14ba6185ef8f72,ABI-R-0033,SG-R-0033,v1.0,verified,unresolved,resolved,abc consigue bs 15 millones de fonplata para atender emergencia vial en tarija,ABC consigue Bs 15 millones de Fonplata para atender emergencia vial en Tarija. Noticia publicada por ABI.,tecnologia,17,106,5,ABC;consigue;millones;Fonplata;atender;emergencia;vial;Tarija
BO-R-0034,Gobierno presentará el PGE 2026 tras las subnacionales y en coordinación con nuevas autoridades,Gobierno presentará el PGE 2026 tras las subnacionales y en coordinación con nuevas autoridades. Noticia publicada por ABI.,ABI,https://abi.bo/page/202/,https://abi.bo/page/202/,2026-02-04,Bolivia,es,REAL,ABI,https://abi.bo/page/202/,"La noticia aparece en un índice de publicaciones de la Agencia Boliviana de Información (ABI), con título y fecha visibles.",5f60f3bef67b90b4a0bad485267643331ed161410e7b198c08321f1d3697694d,ABI-R-0034,SG-R-0034,v1.0,verified,unresolved,resolved,gobierno presentara el pge 2026 tras las subnacionales y en coordinacion con nuevas autoridades,Gobierno presentará el PGE 2026 tras las subnacionales y en coordinación con nuevas autoridades. Noticia publicada por ABI.,tecnologia,18,123,5,Gobierno;presentará;PGE;2026;tras;subnacionales;coordinación;nuevas
BO-R-0035,Bolivia y Brasil alistan encuentro gubernamental y empresarial para fortalecer integración,Bolivia y Brasil alistan encuentro gubernamental y empresarial para fortalecer integración. Noticia publicada por ABI.,ABI,https://abi.bo/page/202/,https://abi.bo/page/202/,2026-01-29,Bolivia,es,REAL,ABI,https://abi.bo/page/202/,"La noticia aparece en un índice de publicaciones de la Agencia Boliviana de Información (ABI), con título y fecha visibles.",e1d131794ce2a5fc35d454ea605ea7745ef929f566e1bcfbd4647db8322b2881,ABI-R-0035,SG-R-0035,v1.0,verified,unresolved,resolved,bolivia y brasil alistan encuentro gubernamental y empresarial para fortalecer integracion,Bolivia y Brasil alistan encuentro gubernamental y empresarial para fortalecer integración. Noticia publicada por ABI.,tecnologia,15,118,4,Brasil;alistan;encuentro;gubernamental;empresarial;fortalecer;integración;tecnologia
BO-R-0036,Presidente Paz agradece a la población y señala que le devolverá la tranquilidad y estabilidad a Bolivia,Presidente Paz agradece a la población y señala que le devolverá la tranquilidad y estabilidad a Bolivia. Noticia publicada por ABI.,ABI,https://abi.bo/page/151/,https://abi.bo/page/151/,2026-06-07,Bolivia,es,REAL,ABI,https://abi.bo/page/151/,"La noticia aparece en un índice de publicaciones de la Agencia Boliviana de Información (ABI), con título y fecha visibles.",c5a382f8cfcc50acd8b91687dbe6caae6d02987271fcf63d3ced0d83918d47cf,ABI-R-0036,SG-R-0036,v1.0,verified,unresolved,resolved,presidente paz agradece a la poblacion y senala que le devolvera la tranquilidad y estabilidad a bolivia,Presidente Paz agradece a la población y señala que le devolverá la tranquilidad y estabilidad a Bolivia. Noticia publicada por ABI.,tecnologia,21,132,6,Presidente;Paz;agradece;población;señala;devolverá;tranquilidad;estabilidad
